pool_id,title,authors,year,journal,publisher_outlet,publisher_outlet_detail,doi,ebsco_an,ebsco_search_position,in_master,master_article_id,pool_status,gap_reason,pdf_status,examination_status,zotero_key,pdf_path,sort_rank,notes
P0182,Intergenerational Transmission of Mental Health Literacy and Its Mechanism: The Mediating Effect of Parent-Child Relationship and the Moderating Effect of School Mental Health Service.,"Wang, Xinxin ; Wang, Shengnan ; Song, Tingting ; Feng, Kai ; Li, Yongxin",2024,Psychology Research & Behavior Management,NA,Psychology Research & Behavior Management,10.2147/prbm.s453122,177967737,,Y,M0388,in_pool,,missing,not_read,,,182,ebsco_record_range=201-250
P0183,Investigating the disruptiveness of the sharing economy at the individual consumer level: How consumer reflexivity drives re-engagement in sharing.,"Li, Stella Yiyan ; Graul, Antje R. H. ; Zhu, John Jianjun",2024,Journal of the Academy of Marketing Science,Springer,Journal of the Academy of Marketing Science,10.1007/s11747-023-00926-6,174819016,,Y,M0361,in_pool,,missing,not_read,,,183,ebsco_record_range=151-200
P0184,"It's Not You, It's Me: Investigating the Consequences of Abusive Supervision and the Moderating Role of Impostorism.","Xiaochuan Song ; Whitman, Marilyn",2024,International Trade Journal,Taylor & Francis,International Trade Journal,10.1080/08853908.2023.2273881,174569287,,Y,M0364,in_pool,,missing,not_read,,,184,ebsco_record_range=151-200
P0185,Leader-member exchange differentiation and followers' psychological strain: exploring relations on the individual and on the team-level.,"Diebig, Mathias ; Gritzka, Susan ; Angerer, Peter ; Erschens, Rebecca ; Gast, Michael ; Gündel, Harald ; Hofmann, Sophie ; Junne, Florian ; Schröpel, Carla ; Klasmeier, Kai Niclas",2024,Current Psychology,Springer,Current Psychology,10.1007/s12144-024-05960-3,edsgcl.803658183,,Y,M0354,in_pool,,missing,not_read,,,185,ebsco_record_range=151-200
P0186,"Linking New Ways of Working to Employee Performance in Emerging Countries: The Interplay of Technostress, and Meaningful Work.","Nguyen, Phuong Ngoc-Duy ; Nguyen, Huan Hong ; Giang, Trang Thi ; Duong, Hiep Cong ; Nguyen, Linh Duy-Yen",2024,SAGE Open,SAGE,SAGE Open,10.1177/21582440241289988,181917461,,Y,M0337,in_pool,,missing,not_read,,,186,ebsco_record_range=151-200
P0187,Linking perceived supervisor support for strengths use to employee strengths use: the perspective of theory of planned behavior.,"Liu, Feng ; Liu, Jun ; Ding, He",2024,Current Psychology,Springer,Current Psychology,10.1007/s12144-023-04921-6,edsgcl.787520381,,Y,M0389,in_pool,,missing,not_read,,,187,ebsco_record_range=201-250
P0188,Managerial coaching and subordinates' psychological distress: a cross-level moderated mediation study.,"Song, Jian ; Li, Yingwu",2024,Current Psychology,Springer,Current Psychology,10.1007/s12144-023-05530-z,edsgcl.791409845,,Y,M0371,in_pool,,missing,not_read,,,188,ebsco_record_range=151-200
P0189,Measuring consumer‐based brand equity of prestigious mass brands using masstige mean score scale.,"Singh, Balgopal",2024,International Journal of Consumer Studies,Wiley,International Journal of Consumer Studies,10.1111/ijcs.12839,175055716,,Y,M0358,in_pool,,missing,not_read,,,189,ebsco_record_range=151-200
P0190,Medical Artificial Intelligence Information Disclosure on Healthcare Professional Involvement in Innovation: A Transactional Theory of Stress and Coping Model.,"Huo, Weiwei ; Luo, Wenhao ; Yan, Jiaqi ; Wang, Yixin ; Deng, Yehui",2024,International Journal of Human-Computer Interaction,Taylor & Francis,International Journal of Human-Computer Interaction,10.1080/10447318.2023.2266797,180919806,93,Y,M0273,in_pool,,downloaded,not_read,,review/EBSCO/pdfs/EBSCO_M0273_Huo_2024_Medical_Artificial_Intelligence_Information_Disc.pdf,190,ebsco_search_position=93;ebsco_record_range=51-100
P0191,Mothers' parental burnout and adolescents' social adaptation and security: the mediating role of parenting style.,"Song, Tingting ; Wang, Wei ; Chen, Shen ; Li, Yongxin",2024,Current Psychology,Springer,Current Psychology,10.1007/s12144-024-06045-x,edsgcl.803658170,,Y,M0353,in_pool,,downloaded,not_read,,review/EBSCO/pdfs/EBSCO_M0353_:–_2024_Current_Psychology_2024_432314423155.pdf,191,ebsco_record_range=151-200
P0192,Organizational Benefits of Commuting Support: The Impact of Flexible Working Hours on Employees' OCB through Commuting Control.,"Gan, Zhiyi ; Gan, Jinhua ; Zhou, Zhiqing E. ; Tang, Hanying",2024,Social Indicators Research,Springer,Social Indicators Research,10.1007/s11205-024-03378-9,179144718,129,Y,M0309,in_pool,,downloaded,fully_coded,,review/EBSCO/pdfs/EBSCO_M0309_© The Author(s)_2024_ORIGINAL_RESEARCH_Accepted_17_June_2024_Publishe.pdf,192,ebsco_search_position=129;ebsco_record_range=101-150
P0193,Organizational Learning Culture and Firm Performance: The Mediating Role of Learning Agility.,"Tripathi, Aastha",2024,Vikalpa: The Journal for Decision Makers,SAGE,Vikalpa: The Journal for Decision Makers,10.1177/02560909241254996,177994311,,Y,M0346,in_pool,,missing,not_read,,,193,ebsco_record_range=151-200
P0194,"Organizational politics, anger and workplace cyberbullying perpetration: a multigroup analysis of gender.","Malik, Omer Farooq ; Pichler, Shaun",2024,Management Research Review,Emerald,Management Research Review,10.1108/mrr-08-2023-0622,179391088,,Y,M0350,in_pool,,missing,not_read,,,194,ebsco_record_range=151-200
P0195,"Parental Burnout, Negative Parenting Style, and Adolescents' Development.","Guo, Xingchen ; Hao, Chenyu ; Wang, Wei ; Li, Yongxin",2024,Behavioral Sciences (2076-328X),MDPI,Behavioral Sciences (2076-328X),10.3390/bs14030161,176272149,156,Y,M0428,in_pool,,downloaded,not_read,,review/EBSCO/pdfs/imports/Guo_2024_bs14030161.pdf,195,ebsco_search_position=156;ebsco_record_range=151-200
P0196,"Sustainable development, environmental innovation and export firms: The moderating roles of external collaboration, creativity enhancement and internal development processes.","Galbreath, Jeremy ; Chang, Chia‐Yang ; Tisch, Daniel",2024,Sustainable Development,Wiley,Sustainable Development,10.1002/sd.2903,180045253,96,Y,M0276,in_pool,,downloaded,not_read,,review/EBSCO/pdfs/EBSCO_M0276_Galbreath_2023_Sustainable_development_environmental_innovation.pdf,196,ebsco_search_position=96;ebsco_record_range=51-100
P0197,Tasks at hand or more challenges: The roles of regulatory focus and job insecurity in predicting work behaviours.,"Tu, Yan ; Wang, Hai‐Jiang ; Jiang, Lixin ; De Witte, Hans ; Long, Lirong",2024,Journal of Occupational & Organizational Psychology,Wiley,Journal of Occupational & Organizational Psychology,10.1111/joop.12533,180656809,91,Y,M0271,in_pool,,downloaded,fully_coded,,review/EBSCO/pdfs/EBSCO_M0271_Psychol._2023_Tasks_at_Hand_or_More_Challenges_The_Roles_of_Re.pdf,197,ebsco_search_position=91;ebsco_record_range=51-100
P0198,Technostress and work-family conflict in ICT-user employees during the COVID-19 pandemic: the role of social support and mindfulness.,"Azpíroz-Dorronsoro, Carla ; Fernández-Muñiz, Beatriz ; Montes-Peón, José Manuel ; Vázquez-Ordás, Camilo José",2024,Behaviour & Information Technology,Taylor & Francis,Behaviour & Information Technology,10.1080/0144929x.2023.2220051,177655983,134,Y,M0314,in_pool,,downloaded,fully_coded,,review/EBSCO/pdfs/EBSCO_M0314_Carla_Azpíroz-Dorronsoro_2021_untitled.pdf,198,ebsco_search_position=134;ebsco_record_range=101-150
P0199,"The Benefit-Cost Balance of Chinese Adults' Social Interaction Behaviors on Social Media: Social Capital, Privacy Concerns and Attachment Anxiety.","Hu, Hongchao ; Shi, Lin ; Xie, Xinzhou",2024,SAGE Open,SAGE,SAGE Open,10.1177/21582440241300826,181917685,,Y,M0336,in_pool,,missing,not_read,,,199,ebsco_record_range=151-200
P0200,The cost of guilt: unpacking the emotional mechanism between work-to-family conflict and unethical pro-family behavior.,"Chen, Lu ; Chen, Ning ; Qu, Yuanmei ; Hussain, Muhammad Ali ; Qin, Yan",2024,International Journal of Human Resource Management,Taylor & Francis,International Journal of Human Resource Management,10.1080/09585192.2023.2227769,174160351,,Y,M0362,in_pool,,missing,not_read,,,200,ebsco_record_range=151-200
P0201,The dark side of creativity: its connection to work-family conflict.,"Xie, Lei ; Li, Guangping",2024,"Community, Work & Family",Taylor & Francis,"Community, Work & Family",10.1080/13668803.2022.2095256,178212940,130,Y,M0310,in_pool,,downloaded,not_read,,review/EBSCO/pdfs/EBSCO_M0310_Xie_2022_The_dark_side_of_creativity_its_connection_to_wo.pdf,201,ebsco_search_position=130;ebsco_record_range=101-150
P0202,The effect of promotion regulatory focus on service performance.,"Yan, Jiaqi ; Ali, Muhammad ; Khan, Mubbsher Munawar ; Shah, Syed Hamad Hassan ; Butt, Atif Saleem",2024,Service Industries Journal,Taylor & Francis,Service Industries Journal,10.1080/02642069.2021.2003340,174276976,,Y,M0360,in_pool,,missing,not_read,,,202,ebsco_record_range=151-200
P0203,The effect of strengths-based leadership on knowledge sharing behavior: the mediating role of leader-member exchange and the moderating of age.,"Liu, Yang ; Yu, Shunkun ; Ding, He",2024,Current Psychology,Springer,Current Psychology,10.1007/s12144-024-06417-3,edsgcl.809728229,,Y,M0348,in_pool,,missing,not_read,,,203,ebsco_record_range=151-200
P0204,The effects of demand-resource relationship on work-family conflict under Chinese culture: a cross-sectional study.,Tianjiao Li ; Zhiwei Helian ; Ling Hu ; Mengyuan Ma,2024,Frontiers in Psychology,Frontiers,Frontiers in Psychology,10.3389/fpsyg.2024.1334538,177313695,,Y,M0369,in_pool,,missing,not_read,,,204,ebsco_record_range=151-200
P0205,The impact of biodiversity information on willingness to pay.,"Hörisch, Jacob ; Petersen, Lars ; Jacobs, Kathleen",2024,Journal of Industrial Ecology,Wiley,Journal of Industrial Ecology,10.1111/jiec.13552,181847477,90,Y,M0270,in_pool,,downloaded,fully_coded,,review/EBSCO/pdfs/EBSCO_M0270_Petersen_2024_The_impact_of_biodiversity_information_on_willin.pdf,205,ebsco_search_position=90;ebsco_record_range=51-100
P0206,The Impact of Empowering Leadership on Taking Charge Behaviors: Mediating Strengths Use and Moderating Ambition.,"Kong, Lingnan ; Liu, Yang ; Ding, He ; Liu, Sha ; Yu, Shunkun",2024,Behavioral Sciences (2076-328X),MDPI,Behavioral Sciences (2076-328X),10.3390/bs14080633,179353226,128,Y,M0308,in_pool,,downloaded,fully_coded,,review/EBSCO/pdfs/EBSCO_M0308_Kong_2024_The_Impact_of_Empowering_Leadership_on_Taking_Ch.pdf,206,ebsco_search_position=128;ebsco_record_range=101-150
P0207,The impact of family-like employee-organization relationship on unethical pro-family behavior.,"Yao, Zhu ; Xiong, Zhengde",2024,Service Industries Journal,Taylor & Francis,Service Industries Journal,10.1080/02642069.2024.2362831,178419741,,Y,M0344,in_pool,,missing,not_read,,,207,ebsco_record_range=151-200
P0208,"The more you connect, the less you connect: An examination of the role of phubbing at home and job crafting in the crossover and spillover effects of work–family spousal support on employee creativity.","Wang, Siqi ; Rofcanin, Yasin ; Las Heras, Mireia ; Yalabik, Zeynep",2024,Journal of Occupational & Organizational Psychology,Wiley,Journal of Occupational & Organizational Psychology,10.1111/joop.12503,178835459,127,Y,M0307,in_pool,,downloaded,fully_coded,,review/EBSCO/pdfs/EBSCO_M0307_Psychol._2023_The_More_You_Connect_the_Less_You_Connect_An_Exa.pdf,208,ebsco_search_position=127;ebsco_record_range=101-150
P0209,The role of affective states in the process of goal setting.,"Permzadian, Vahe ; Zhao, Teng",2024,Current Psychology,Springer,Current Psychology,10.1007/s12144-024-06130-1,edsgcl.810294317,,Y,M0352,in_pool,,missing,not_read,,,209,ebsco_record_range=151-200
P0210,THE ROLES OF PARTNERING AND BOUNDARY ACTIVITIES ON PROJECT RESILIENCE UNDER DISRUPTIONS.,"SHEN, Wenxin ; Wen LIM, Huey ; FANG, Dongping",2024,Journal of Civil Engineering & Management,NA,Journal of Civil Engineering & Management,10.3846/jcem.2024.21354,177691594,132,Y,M0312,in_pool,,downloaded,not_read,,review/EBSCO/pdfs/EBSCO_M0312_SHEN_2023_THE_ROLES_OF_PARTNERING_AND_BOUNDARY_ACTIVITIES.pdf,210,ebsco_search_position=132;ebsco_record_range=101-150
P0211,"The virtue of a controlling leadership style: Authoritarian leadership, work stressors, and leader power distance orientation.","Chen, Leni ; Huang, Xu ; Sun, Jian-min ; Zheng, Yuyan ; Graham, Les ; Jiang, Judy",2024,Asia Pacific Journal of Management,Springer,Asia Pacific Journal of Management,10.1007/s10490-022-09860-7,178230766,,Y,M0345,in_pool,,missing,not_read,,,211,ebsco_record_range=151-200
P0212,Understanding employee branding capability and country-of-origin image impacts for internationalised firms.,"Bassi Suter, Mariana ; Borini, Felipe Mendes ; dos Santos-Costa, Lucas ; Glaister, Alison J. ; Meneses, Raquel ; Johnston, Nathalie Georgia Carina",2024,Management international / International Management / Gestiòn Internacional,NA,Management international / International Management / Gestiòn Internacional,10.59876/a-4h0j-acx4,183556440,,Y,M0334,in_pool,,missing,not_read,,,212,ebsco_record_range=151-200
P0213,"Understanding how to ignite teacher enthusiasm: The role of school climate, teacher efficacy, and teacher leadership.","Zhang, Enming ; Ye, Yinghua",2024,Current Psychology,Springer,Current Psychology,10.1007/s12144-023-05387-2,176689735,,Y,M0373,in_pool,,missing,not_read,,,213,ebsco_record_range=151-200
P0214,Unleashing digital superheroes: Unravelling the empathy factor in digital competence and online teacher autonomy support.,"Chen, Anni ; Li, Wei ; Fu, Weidong",2024,British Journal of Educational Technology,Wiley,British Journal of Educational Technology,10.1111/bjet.13433,177678287,131,Y,M0311,in_pool,,downloaded,fully_coded,,review/EBSCO/pdfs/EBSCO_M0311_Technol._2023_Unleashing_Digital_Superheroes_Unraveling_the_Em.pdf,214,ebsco_search_position=131;ebsco_record_range=101-150
P0215,Unpacking the relationship between cultural diversity and workgroup creativity.,"Onyeneke, Gechinti Bede ; Abe, Tomokazu",2024,Cross Cultural & Strategic Management,Emerald,Cross Cultural & Strategic Management,10.1108/ccsm-09-2023-0196,181070789,,Y,M0335,in_pool,,missing,not_read,,,215,ebsco_record_range=151-200
P0216,Validation of a German version of the caregiver strain questionnaire-short form 11 (CGSQ-SF11).,"Göldel, Julia M. ; Warschburger, Petra",2024,BMC Psychology,Springer,BMC Psychology,10.1186/s40359-024-01875-7,178402998,,Y,M0355,in_pool,,missing,not_read,,,216,ebsco_record_range=151-200
P0217,Vitality and learning: the impact of mobile technology use across work–nonwork boundaries on job performance.,"Zhou, Mi ; Liu, Wei ; Fan, Weiguo",2024,Behaviour & Information Technology,Taylor & Francis,Behaviour & Information Technology,10.1080/0144929x.2023.2262605,179805623,95,Y,M0275,in_pool,,downloaded,fully_coded,,review/EBSCO/pdfs/EBSCO_M0275_Mi Zhoua_2022_untitled.pdf,217,ebsco_search_position=95;ebsco_record_range=51-100
P0218,When employee voice backfires: examining how and when employee voice induces workplace deviance.,"Zhao, Puchu ; Guan, Jian",2024,Current Psychology,Springer,Current Psychology,10.1007/s12144-023-05587-w,edsgcl.791875529,,Y,M0368,in_pool,,missing,not_read,,,218,ebsco_record_range=151-200
P0219,Why Do Nurses Work While Sick? An Exploratory Study of Nurse Leaders' Cognitive Preferences Toward Presenteeism.,"Li, Wenzhen ; Wang, Wei ; Shan, Geyan ; Wang, Hongxia ; Guo, Shujie ; Li, Yongxin ; Xu, Haibo",2024,Journal of Nursing Management,NA,Journal of Nursing Management,10.1155/2024/5522654,180776801,187,Y,M0746,in_pool,,downloaded,partially_coded,,review/EBSCO/pdfs/EBSCO_M0746_Wang_2023_Why_Do_Nurses_Work_While_Sick_An_Exploratory_Stu.pdf,219,ebsco_search_position=187;ebsco_record_range=151-200;export_only_added=2026-06-26
P0220,Youth materialism and consumer ethics: do Gen Z adolescents' self-concepts (power and self-esteem) vary across cultures (China vs. France)?,"Gentina, Elodie ; Tang, Thomas Li-Ping",2024,Ethics & Behavior,Taylor & Francis,Ethics & Behavior,10.1080/10508422.2022.2151012,175141394,157,Y,M0429,in_pool,,downloaded,not_read,,review/EBSCO/pdfs/imports/Gentina_2024_10508422.2022.2151012.pdf,220,ebsco_search_position=157;ebsco_record_range=151-200; EBSCO position 157; manual ingest 2026-06-26; source EBSCO-FullText-06_26_2026-3.pdf
P0221,"""Who Knows Me Understands My Needs"": The Effect of Home-Based Telework on Work Engagement.","Wang, Hui ; Xiao, Yuting ; Zhang, Han ; Chen, Xueshuang",2023,Psychology Research & Behavior Management,NA,Psychology Research & Behavior Management,10.2147/prbm.s402159,163100632,,Y,M0449,in_pool,,missing,not_read,,,221,ebsco_record_range=301-350
P0222,A Mixed-Method Study on Job Satisfaction Among Air Traffic Controllers During the Pandemic: The Roles of Work-Family Interface and Resilience.,"Bernuzzi, Chiara ; Sommovigo, Valentina ; O'Shea, Deirdre ; Setti, Ilaria",2023,International Journal of Aerospace Psychology,Taylor & Francis,International Journal of Aerospace Psychology,10.1080/24721840.2023.2242391,172309725,160,Y,M0730,in_pool,,downloaded,not_read,,review/EBSCO/pdfs/imports/Bernuzzi_2023_24721840.2023.2242391.pdf,222,ebsco_search_position=160;ebsco_record_range=151-200;export_only_added=2026-06-26
P0223,A Mixed-method Study on the Bright Side of Organizational Change: Role Clarity and Supervisor Support as Resources for Employees' Resilience.,"Bernuzzi, Chiara ; Sommovigo, Valentina ; Maffoni, Marina ; Setti, Ilaria ; Argentero, Piergiorgio",2023,Journal of Change Management,Taylor & Francis,Journal of Change Management,10.1080/14697017.2023.2172057,163554487,,Y,M0405,in_pool,,missing,not_read,,,223,ebsco_record_range=201-250
